POLLUTANT_CODE,POLLUTANT_CODE_DESC,HAP_CATEGORY_NAME,Chemical Formula,Molecular Weight,ACTIVE,LAST_MODIFICATION_DATE,VALID_V20,VALID_V30,COMMENT,Urban HAP 33,Urban HAP_baseline_33,NATO_TEQ,WHO_TEQ,I_TEQ,OzonePrecursor,PMPrecursor,HAP_or_CAP,Pollutant_Rank
56495,3-Methylcholanthrene,Polycyclic Organic Matter as non-15 PAH,C21H16,268.36,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
56553,Benz[a]Anthracene,Polycyclic Organic Matter as 7-PAH,C18H12,228.29,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,1,HAP,1
56832736,Benzofluoranthenes,Polycyclic Organic Matter as 7-PAH,C18H10,226.28,Y,9/19/2002 11:29,Y,Y,,1,1,,,,1,1,HAP,1
57117314,"2,3,4,7,8-Pentachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H3Cl5O,340.42,Y,11/26/2001 11:02,Y,Y,,1,1,0.5,0.5,0.5,0,1,HAP,1
57117416,"1,2,3,7,8-Pentachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H3Cl5O,340.42,Y,11/26/2001 11:02,Y,Y,,1,1,0.05,0.05,0.05,0,1,HAP,1
57117449,"1,2,3,6,7,8-Hexachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H2Cl6O,374.86,Y,11/26/2001 11:02,Y,Y,,1,1,0.1,0.1,0.1,0,1,HAP,1
57125,Cyanide,Cyanide Compounds,CN,26.02,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
57147,"1,1-Dimethyl Hydrazine","1,1-Dimethylhydrazine",C2H8N2,60.1,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
57578,Beta-Propiolactone,Beta-Propiolactone,C3H4O2,72.06,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
57653857,"1,2,3,6,7,8-Hexachlorodibenzo-p-Dioxin","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H2Cl6O2,390.86,Y,11/26/2001 11:02,Y,Y,,1,1,0.1,0.1,0.1,0,1,HAP,1
57749,Chlordane,Chlordane,C10H6Cl8,409.8,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
57976,"7,12-Dimethylbenz[a]Anthracene",Polycyclic Organic Matter as non-15 PAH,C20H16,256.35,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
584849,"2,4-Toluene Diisocyanate","2,4-Toluene Diisocyanate",C9H6N2O2,174.16,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
58899,"1,2,3,4,5,6-Hexachlorocyclyhexane","1,2,3,4,5,6-Hexachlorocyclyhexane (All Stereo Isomers, Including Lindane)",C6H6Cl6,290.83,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
593602,Vinyl Bromide,Vinyl Bromide,C2H3Br,106.95,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
593748,Methyl Mercury,Mercury Compounds,HgC2H6,230.66,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
598630,Lead Carbonate,Lead Compounds,PbCH2O3,269.23,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
59892,N-Nitrosomorpholine,N-Nitrosomorpholine,C4H8N2O2,116.11,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
600,"2,3,7,8-TCDD TEQ","Dioxins/Furans as 2,3,7,8-TCDD TEQs",,,Y,11/26/2001 11:02,Y,Y,,1,1,1,1,1,0,1,HAP,1
601,Arsenic Compounds (Inorganic),,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
60117,4-Dimethylaminoazobenzene,4-Dimethylaminoazobenzene,C14H15N3,225.29,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
6018899,Nickel Diacetate TET,Nickel Compounds,Ni(C4H6O4).4H2O,248.84,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
602,Lead Compounds (Inorganic),Lead Compounds,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,2
603,Lead Compounds (Other Than Inorganic),Lead Compounds,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,2
60344,Methylhydrazine,Methylhydrazine,CH6N2,46.07,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
60355,Acetamide,Acetamide,C2H5NO,59.07,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
604,Nickel Refinery Dust,Nickel Compounds,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
605,Radionuclides,Radionuclides (Including Radon),,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
606,Radon And Its Decay Products,Radionuclides (Including Radon),,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
607578,2-Nitrofluorene,Polycyclic Organic Matter as non-15 PAH,C13H9NO2,211.22,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
608,Ceramic Fibers (Man-Made),Fine Mineral Fibers,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
60851345,"2,3,4,6,7,8-Hexachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H2Cl6O,374.86,Y,11/26/2001 11:02,Y,Y,,1,1,0.1,0.1,0.1,0,1,HAP,1
609,Dibenzofurans (Chlorinated) {PCDFs},"Dioxins/Furans (total, non TEQ)",,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 136677106.,1,1,,,,0,1,HAP,
610,"Dioxins, Total, w/o Individ. Isomers Reported {PCDDs}","Dioxins/Furans (total, non TEQ)",,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 136677093.,1,1,,,,0,1,HAP,
613,Glasswool (Man-Made Fibers),Fine Mineral Fibers,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
616,Slagwool (Man-Made Fibers),Fine Mineral Fibers,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
617,Rockwool (Man-Made Fibers),Fine Mineral Fibers,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
61789513,Cobalt Naphtha,Cobalt Compounds,Co(C11H10O2)2,407,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
61790145,Lead Naphthenate,Lead Compounds,[(CH2)nCO2]2Pb,1578.52,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
618,Cobalt Hydrocarbonyl,Cobalt Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 16842038.,0,0,,,,0,1,,
619,Antimony Pentafluoride,,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
620,Lead Dioxide,Lead Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 1309600.,1,1,,,,0,1,,
621,Propylene Glycol T-Butyl Ether,,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
622,"Hexachlorodibenzo-p-Dioxins, Total","Dioxins/Furans (total, non TEQ)",,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 34465468.,1,1,,,,0,1,HAP,
622082,Ethylene Glycol Monobenzyl Ether,Glycol Ethers,C9H12O2,152.19,Y,5/5/2004 10:07,N,Y,This pollutant was the correction for 662082.,0,0,,,,1,1,HAP,1
623,"Polychlorinated Dibenzo-p-Dioxins, Total","Dioxins/Furans (total, non TEQ)",,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 136677093.,1,1,,,,0,1,HAP,
62384,Mercury Acetato Phen,Mercury Compounds,C8H8HgO2,336.74,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
624,"Polychlorinated Dibenzofurans, Total","Dioxins/Furans (total, non TEQ)",,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.  The correct pollutant code is 136677106.,1,1,,,,0,1,HAP,
624839,Methyl Isocyanate,Methyl Isocyanate,C2H3NO,57.05,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
625,Naphthenes (Cyclo),Naphthenes (Cyclo),,,N,7/13/2005,Y,N,This pollutant is not a POM and not a HAP; deactivate.,0,0,,,,1,1,HAP,1
62533,Aniline,Aniline,C6H7N,93.13,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
626,"Dioxins/Furans as 2,3,7,8-TCDD TEQs -I/89","Dioxins/Furans as 2,3,7,8-TCDD TEQs -I/89",,,Y,9/7/2004 13:06,N,Y,pollutant code added for Texas nonpoint data,1,1,,,1,0,1,HAP,1
627,"Dioxins/Furans as 2,3,7,8-TCDD TEQs - WHO/98","Dioxins/Furans as 2,3,7,8-TCDD TEQs - WHO/98",,,Y,9/7/2004 13:06,N,Y,pollutant code added for Texas nonpoint data,1,1,,1,,0,1,HAP,1
62737,Dichlorvos,Dichlorvos,C4H7Cl2O4P,220.98,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
62759,N-Nitrosodimethylamine,N-Nitrosodimethylamine,C2H6N2O,74.08,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
629141,Ethylene Glycol Diethyl Ether,Glycol Ethers,C6H14O2,118.18,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
63252,Carbaryl,Carbaryl,C12H11NO2,201.22,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
64675,Diethyl Sulfate,Diethyl Sulfate,C4H10SO4,154.19,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
65357699,Methylbenzopyrene,Polycyclic Organic Matter as non-15 PAH,C21H18,270.37,Y,5/5/2004 10:07,N,Y,The pollutant was added.  This replaces the code 247.,0,0,,,,1,1,HAP,1
662082,Ethylene Glycol Monobenzyl Ether,Glycol Ethers,,,N,5/5/2004 10:07,Y,N,The pollutant code was incorrect.  The correct code is 622082.,0,0,,,,1,1,,
67425,(Ethylenebis(Oxyethylenenitrilo)) Tetraacetic Acid,Glycol Ethers,C14H24N2O10,380.35,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
67561,Methanol,Methanol,CH3OH,32.04,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
67562394,"1,2,3,4,6,7,8-Heptachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12HCl7O,409.31,Y,11/26/2001 11:02,Y,Y,,1,1,0.01,0.01,0.01,0,1,HAP,1
67663,Chloroform,Chloroform,CHCl3,119.38,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
67721,Hexachloroethane,Hexachloroethane,C2Cl6,236.74,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
680319,Hexamethylphosphoramide,Hexamethylphosphoramide,C6H18N3OP,179.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
68122,"N,N-Dimethylformamide","N,N-Dimethylformamide",C3H7NO,73.09,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
684935,N-Nitroso-N-Methylurea,N-Nitroso-N-Methylurea,C2H5N3O2,103.08,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
693210,Diethylene Glycol Dinitrate,Glycol Ethers,C4H8N2O7,196.12,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
70648269,"1,2,3,4,7,8-Hexachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H2Cl6O,374.86,Y,11/26/2001 11:02,Y,Y,,1,1,0.1,0.1,0.1,0,1,HAP,1
71432,Benzene,Benzene (Including Benzene From Gasoline),C6H6,78.11,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
71556,Methyl Chloroform,"Methyl Chloroform (1,1,1-Trichloroethane)",C2H3Cl3,133.4,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
72435,Methoxychlor,Methoxychlor,C16H15Cl3O2,345.65,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
72559,"Dde (1,1-Dichloro-2,2-Bis(p-Chlorophenyl) Ethylene)","Dde (1,1-Dichloro-2,2-Bis(p-  Chlorophenyl) Ethylene)",C14H8Cl4,318.03,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
72918219,"1,2,3,7,8,9-Hexachlorodibenzofuran","Dioxins/Furans as 2,3,7,8-TCDD TEQs",C12H2Cl6O,374.86,Y,11/26/2001 11:02,Y,Y,,1,1,0.1,0.1,0.1,0,1,HAP,1
7428480,Lead Stearate,Lead Compounds,C18H36O2.xPb,491.2,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7439921,Lead,Lead Compounds,Pb,207.2,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7439965,Manganese,Manganese Compounds,Mn,54.94,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7439976,Mercury,Mercury Compounds,Hg,200.59,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440020,Nickel,Nickel Compounds,Ni,58.7,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440360,Antimony,Antimony Compounds,Sb,121.76,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7440382,Arsenic,Arsenic Compounds(Inorganic Including Arsine),As,74.92,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440417,Beryllium,Beryllium Compounds,Be,9.01,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440439,Cadmium,Cadmium Compounds,Cd,112.41,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440473,Chromium,Chromium Compounds,Cr,52,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7440484,Cobalt,Cobalt Compounds,Co,58.93,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7440611,Uranium,Radionuclides (Including Radon),U,238.09,Y,3/13/2003 9:14,N,Y,,0,0,,,,0,0,HAP,1
7446084,Selenium Dioxide,Selenium Compounds,SeO2,110.96,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7446142,Lead Sulfate,Lead Compounds,PbH2SO4,305.28,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7446277,Lead Phosphate,Lead Compounds,Pb2(H3PO4)3,817.6,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7446346,Selenium Monosulfide,Selenium Compounds,SeS,111.02,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
74839,Methyl Bromide,Methyl Bromide (Bromomethane),CH3Br,94.94,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
74873,Methyl Chloride,Methyl Chloride (Chloromethane),CH3Cl,50.49,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7487947,Mercuric Chloride,Mercury Compounds,HgCl2,271.5,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
74884,Methyl Iodide,Methyl Iodide (Iodomethane),CH3I,141.94,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7488564,Selenium Disulfide,Selenium Compounds,SeS2,143.09,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
74908,Hydrogen Cyanide,Cyanide Compounds,HCN,27.03,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7496028,6-Nitrochrysene,Polycyclic Organic Matter as non-15 PAH,C18H11NO2,273.29,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
75,7-PAH,Polycyclic Organic Matter as 7-PAH,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,1,HAP,1
75003,Ethyl Chloride,Ethyl Chloride,C2H5Cl,64.51,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
75014,Vinyl Chloride,Vinyl Chloride,C2H3Cl,62.5,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
75058,Acetonitrile,Acetonitrile,C2H3N,41.05,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
75070,Acetaldehyde,Acetaldehyde,C2H4O,44.05,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
75092,Methylene Chloride,Methylene Chloride (Dichloromethane),CH2Cl2,84.93,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,0,HAP,1
75150,Carbon Disulfide,Carbon Disulfide,CS2,76.14,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
75218,Ethylene Oxide,Ethylene Oxide,C2H6O2,62.07,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
75252,Bromoform,Bromoform,CHBr3,252.73,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7529273,Ethylene Glycol Diallyl Ether,Glycol Ethers,C8H14O2,142.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
75343,"Ethylidene Dichloride (1,1-Dichloroethane)","Ethylidene Dichloride (1,1-Dichloroethane)",C2H4Cl2,98.96,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
75354,Vinylidene Chloride,"Vinylidene Chloride (1,1-Dichloroethylene)",C2H2Cl2,96.94,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7542098,Cobalt Carbonate,Cobalt Compounds,CH2O3.xCo,120.93,Y,5/5/2004 10:07,N,Y,The pollutant was added.,0,0,,,,0,1,HAP,1
75445,Phosgene,Phosgene,CCl2O,98.92,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7550450,Titanium Tetrachloride,Titanium Tetrachloride,TiCl4,189.68,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
75558,"1,2-Propylenimine","1,2-Propylenimine (2-Methylaziridine)",C3H7N,57.1,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
75569,Propylene Oxide,Propylene Oxide,C3H6O,58.08,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
76448,Heptachlor,Heptachlor,C10H5Cl7,373.34,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
764487,Ethylene Glycol Monovinyl Ether,Glycol Ethers,C4H8O2,88.11,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
7647010,Hydrochloric Acid,Hydrochloric Acid (Hydrogen Chloride [Gas Only]),HCl,36.46,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
764998,Diethylene Glycol Divinyl Ether,Glycol Ethers,C8H14O3,158.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
7664382,Phosphoric Acid,Phosphorus Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.,0,0,,,,0,1,HAP,
7664393,Hydrogen Fluoride,Hydrogen Fluoride (Hydrofluoric Acid),HF,20.01,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
7718549,Nickel Chloride,Nickel Compounds,NiCl2,129.6,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7719122,Phosphorus Trichloride,Phosphorus Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.,0,0,,,,0,1,,
7722647,Potassium permanganate,Manganese Compounds,KHMnO4,159.04,Y,3/13/2003 9:14,N,Y,,1,1,,,,0,1,HAP,1
7723140,Phosphorus,Phosphorus,P,31,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7738945,Chromic Acid (VI),Chromium Compounds,H2CrO4,118.01,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
77474,Hexachlorocyclopentadiene,Hexachlorocyclopentadiene,C5Cl6,272.77,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
7758976,Lead Chromate,Lead Compounds,PbCrH2O4,325.21,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7775113,Sodium Chromate,Chromium Compounds,Na2(H2CrO4),163.99,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
77781,Dimethyl Sulfate,Dimethyl Sulfate,C2H6SO4,126.13,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
7778394,Arsenic Acid,Arsenic Compounds(Inorganic Including Arsine),AsH3O4,141.94,Y,5/5/2004 10:07,N,Y,The pollutant was added.  This replaces the code 1327522.,1,1,,,,0,1,HAP,1
7778509,Potassium Dichromate,Chromium Compounds,K2(Cr2H2O7),296.2,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7779900,Zinc Phosphate,Phosphorus Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.,0,0,,,,0,1,,
7782492,Selenium,Selenium Compounds,Se,78.96,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
7782505,Chlorine,Chlorine,Cl2,70.91,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
7783008,Selenous Acid,Selenium Compounds,SeH2O3,128.97,Y,3/13/2003 9:14,N,Y,,0,0,,,,0,1,HAP,1
7783064,Hydrogen Sulfide,H2S,H2S,34.08,Y,9/7/2004 13:06,N,Y,pollutant added to track H2S - not a HAP or CAP,0,0,,,,0,0,OTH,1
7783075,Hydrogen Selenide,Selenium Compounds,H2Se,80.98,Y,5/9/2005,N,N,Added per request North Carolina.,0,0,,,,0,1,HAP,1
7783166,Manganesehypophosphi,Manganese Compounds,3O2P.1/2H2O.1/2Mn,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7783702,Antimony Pentafluoride,Antimony Compounds,SbF5,216.75,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,1,HAP,1
7783791,Selenium Hexafluoride,Selenium Compounds,SeF6,192.95,Y,3/13/2003 9:14,N,Y,,0,0,,,,0,1,HAP,1
7784409,Lead Arsenate,Lead Compounds,PbAsH3O4,349.14,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7784421,Arsine,Arsenic Compounds(Inorganic Including Arsine),AsH3,77.95,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7785877,Manganese Sulfate,Manganese Compounds,MnH2SO4,153.02,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7786814,Nickel Sulfate,Nickel Compounds,NiH2SO4,156.77,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7787475,Beryllium Chloride,Beryllium Compounds,BeCl2,79.92,Y,5/9/2005,N,N,Added per request North Carolina.,1,1,,,,0,1,HAP,1
7787497,Beryllium Fluoride,Beryllium Compounds,BeF2,47.01,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7788967,Chromyl Fluoride,Chromium Compounds,CrF2O2,121.99,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7788989,Ammonium chromate,Chromium Compounds,(NH3)2(CrH2O4),152.07,Y,9/7/2004 13:06,N,Y,pollutant added with NC data.,1,1,,,,0,1,HAP,1
7789006,Potassium Chromate,Chromium Compounds,K2CrH2O4,196.21,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7789062,Strontium Chromate,Chromium Compounds,Sr(CrH2O4),205.63,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7789095,Ammonium Dichromate,Chromium Compounds,(NH3)2Cr2H2O7,252.07,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7789120,"Chromic acid (H2Cr2O7), disodium salt, dyhydrate",Chromium Compounds,Na2(Cr2H2O7)(H2O)2,300.01,Y,5/24/2005,N,Y,Added per request of North Carolina.,1,1,,,,0,1,HAP,1
7789426,Cadmium Bromide,Cadmium Compounds,CdBr2,272.22,Y,5/9/2005,N,N,Added per request North Carolina.,1,1,,,,0,1,HAP,1
779022,9-Methyl Anthracene,Polycyclic Organic Matter as non-15 PAH,C15H12,192.26,Y,11/14/2005 3:37,N,Y,The pollutant was added.,0,0,,,,1,1,HAP,1
7790809,Cadmium Iodide,Cadmium Compounds,CdI2,366.22,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7795917,Ethylene Glycol Mono-Sec-Butyl Ether,Glycol Ethers,C6H14O2,118.18,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
78,Acenaphthalene,,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
78002,Tetraethyl Lead,Lead Compounds,PbC8H20,323.45,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
7803512,Phosphine,Phosphine,PH3,34,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,HAP,1
78308,Triorthocresyl Phosphate,Phosphorus Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.,0,0,,,,0,1,,
78591,Isophorone,Isophorone,C9H14O,138.21,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
78820,2-Methyl-Propanenitrile,Cyanide Compounds,C4H7N,69.11,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
78875,Propylene Dichloride,"Propylene Dichloride (1,2-Dichloropropane)",C3H6Cl2,112.99,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
78933,Methyl Ethyl Ketone,Methyl Ethyl Ketone (2-Butanone),C4H8O,72.11,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79005,"1,1,2-Trichloroethane","1,1,2-Trichloroethane",C2H3Cl3,133.4,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79016,Trichloroethylene,Trichloroethylene,C2HCl3,131.39,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
79061,Acrylamide,Acrylamide,C3H5NO,71.08,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79107,Acrylic Acid,Acrylic Acid,C3H4O2,72.06,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79118,Chloroacetic Acid,Chloroacetic Acid,C2H3ClO2,94.5,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79345,"1,1,2,2-Tetrachloroethane","1,1,2,2-Tetrachloroethane",C2H2Cl4,167.85,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,0,HAP,1
79447,Dimethylcarbamoyl Chloride,Dimethylcarbamoyl Chloride,C3H6ClNO,107.54,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
79469,2-Nitropropane,2-Nitropropane,C3H7NO2,90.09,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
8001352,Toxaphene,Toxaphene (Chlorinated Camphene),C10H10Cl8,414,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
